,image,steering,is_flipped,random_shift,is_shift
20998, IMG/right_2016_12_01_13_37_16_167.jpg,-0.02796600000000002,False,18,True
21002,IMG/center_2016_12_01_13_37_16_268.jpg,0.11201537766666668,False,19,True
21003, IMG/left_2016_12_01_13_37_16_873.jpg,0.21985803666666667,False,-11,True
21005,IMG/center_2016_12_01_13_37_16_873.jpg,-0.02147529666666667,False,-13,True
21006, IMG/left_2016_12_01_13_37_16_974.jpg,0.12742656666666666,False,-29,True
21007, IMG/right_2016_12_01_13_37_16_974.jpg,-0.1172401,False,9,True
21009, IMG/left_2016_12_01_13_37_17_074.jpg,0.15966177333333334,False,-25,True
21010, IMG/right_2016_12_01_13_37_17_074.jpg,-0.039671559999999995,False,21,True
21011,IMG/center_2016_12_01_13_37_17_074.jpg,0.15066177333333336,False,14,True
21012, IMG/left_2016_12_01_13_37_17_175.jpg,0.4632489666666667,False,10,True
21015, IMG/left_2016_12_01_13_37_17_275.jpg,0.37258230000000003,False,-6,True
21016, IMG/right_2016_12_01_13_37_17_275.jpg,-0.22341770000000002,False,-30,True
21017,IMG/center_2016_12_01_13_37_17_275.jpg,0.2445823,False,12,True
21018, IMG/left_2016_12_01_13_37_17_376.jpg,0.3782489666666667,False,-5,True
21020,IMG/center_2016_12_01_13_37_17_376.jpg,0.2615823,False,15,True
21022, IMG/right_2016_12_01_13_37_17_478.jpg,-0.03641770000000001,False,3,True
21024, IMG/left_2016_12_01_13_37_17_579.jpg,0.4462489666666667,False,7,True
21026,IMG/center_2016_12_01_13_37_17_579.jpg,0.1425823,False,-6,True
21027, IMG/left_2016_12_01_13_37_17_682.jpg,0.5199156333333333,False,20,True
21029,IMG/center_2016_12_01_13_37_17_682.jpg,0.18791563333333333,False,2,True
21030, IMG/left_2016_12_01_13_37_17_782.jpg,0.4292489666666667,False,4,True
21031, IMG/right_2016_12_01_13_37_17_782.jpg,0.10524896666666667,False,28,True
21033, IMG/left_2016_12_01_13_37_17_891.jpg,0.27624896666666665,False,-23,True
21036, IMG/left_2016_12_01_13_37_17_994.jpg,0.4292489666666667,False,4,True
21037, IMG/right_2016_12_01_13_37_17_994.jpg,0.06558229999999998,False,21,True
21039, IMG/left_2016_12_01_13_37_18_095.jpg,0.2989156333333333,False,-19,True
21040, IMG/right_2016_12_01_13_37_18_095.jpg,-0.08741770000000001,False,-6,True
21041,IMG/center_2016_12_01_13_37_18_095.jpg,0.22758230000000002,False,9,True
21042, IMG/left_2016_12_01_13_37_18_195.jpg,0.28191563333333336,False,-22,True
21043, IMG/right_2016_12_01_13_37_18_195.jpg,-0.07608436666666668,False,-4,True
21044,IMG/center_2016_12_01_13_37_18_195.jpg,0.21624896666666665,False,7,True
21045, IMG/left_2016_12_01_13_37_18_295.jpg,0.46891563333333336,False,11,True
21047,IMG/center_2016_12_01_13_37_18_295.jpg,0.32391563333333334,False,26,True
21048, IMG/left_2016_12_01_13_37_19_411.jpg,0.09305431,False,-30,True
21052, IMG/right_2016_12_01_13_37_19_512.jpg,-0.19898620000000003,False,-24,True
21053,IMG/center_2016_12_01_13_37_19_512.jpg,0.33701380000000003,False,30,True
21056,IMG/center_2016_12_01_13_37_19_614.jpg,0.21624896666666665,False,7,True
21057, IMG/left_2016_12_01_13_37_19_715.jpg,0.36124896666666667,False,-8,True
21058, IMG/right_2016_12_01_13_37_19_715.jpg,-0.03641770000000001,False,3,True
21059,IMG/center_2016_12_01_13_37_19_715.jpg,0.06324896666666666,False,-20,True
21060, IMG/left_2016_12_01_13_37_19_816.jpg,0.5369156333333334,False,23,True
21061, IMG/right_2016_12_01_13_37_19_816.jpg,-0.14408436666666669,False,-16,True
21062,IMG/center_2016_12_01_13_37_19_816.jpg,0.0575823,False,-21,True
21064, IMG/right_2016_12_01_13_37_19_919.jpg,-0.18941770000000002,False,-24,True
21065,IMG/center_2016_12_01_13_37_19_919.jpg,0.029248966666666654,False,-26,True
21066, IMG/left_2016_12_01_13_37_20_022.jpg,0.5765823,False,30,True
21067, IMG/right_2016_12_01_13_37_20_022.jpg,-0.13275103333333335,False,-14,True
21068,IMG/center_2016_12_01_13_37_20_022.jpg,0.3182489666666667,False,25,True
21069, IMG/left_2016_12_01_13_37_20_123.jpg,0.3697006666666667,False,7,True
21070, IMG/right_2016_12_01_13_37_20_123.jpg,-0.11296600000000002,False,3,True
21071,IMG/center_2016_12_01_13_37_20_123.jpg,0.15670066666666665,False,10,True
21072, IMG/left_2016_12_01_13_37_20_731.jpg,0.4281321666666667,False,19,True
21076, IMG/right_2016_12_01_13_37_20_832.jpg,-0.0885345,False,9,True
21079, IMG/right_2016_12_01_13_37_20_932.jpg,-0.20186783333333333,False,-11,True
21082, IMG/right_2016_12_01_13_37_21_035.jpg,0.024798833333333353,False,29,True
21084, IMG/left_2016_12_01_13_37_21_136.jpg,0.3626415333333334,False,-1,True
21085, IMG/right_2016_12_01_13_37_21_136.jpg,0.02164153333333335,False,20,True
21087, IMG/left_2016_12_01_13_37_21_239.jpg,0.28442500000000004,False,-30,True
21088, IMG/right_2016_12_01_13_37_21_239.jpg,0.06809166666666668,False,13,True
21090, IMG/left_2016_12_01_13_37_21_340.jpg,0.40166016666666665,False,-11,True
21091, IMG/right_2016_12_01_13_37_21_340.jpg,0.020993499999999984,False,3,True
21093, IMG/left_2016_12_01_13_37_21_441.jpg,0.48452306666666667,False,7,True
21095,IMG/center_2016_12_01_13_37_21_441.jpg,0.27152306666666665,False,10,True
21096, IMG/left_2016_12_01_13_37_21_543.jpg,0.3855839066666667,False,25,True
21097, IMG/right_2016_12_01_13_37_21_543.jpg,-0.30108276,False,-15,True
21098,IMG/center_2016_12_01_13_37_21_543.jpg,0.1555839066666667,False,25,True
21099, IMG/left_2016_12_01_13_37_22_458.jpg,0.3986820443333334,False,29,True
21100, IMG/right_2016_12_01_13_37_22_458.jpg,-0.20298462233333334,False,4,True
21101,IMG/center_2016_12_01_13_37_22_458.jpg,-0.165651289,False,-30,True
21103, IMG/right_2016_12_01_13_37_22_558.jpg,-0.019141963333333345,False,28,True
21104,IMG/center_2016_12_01_13_37_22_558.jpg,0.006858036666666664,False,-8,True
21105, IMG/left_2016_12_01_13_37_22_660.jpg,0.18019137,False,-18,True
21107,IMG/center_2016_12_01_13_37_22_660.jpg,-0.055475296666666674,False,-19,True
21108, IMG/left_2016_12_01_13_37_23_171.jpg,0.366,False,24,True
21109, IMG/right_2016_12_01_13_37_23_171.jpg,-0.11100000000000002,False,21,True
21113, IMG/left_2016_12_01_13_37_23_372.jpg,0.5482489666666667,False,25,True
21114, IMG/right_2016_12_01_13_37_23_372.jpg,-0.1610843666666667,False,-19,True
21116, IMG/left_2016_12_01_13_37_23_473.jpg,0.3895823,False,-3,True
21117, IMG/right_2016_12_01_13_37_23_473.jpg,-0.11008436666666668,False,-10,True
21118,IMG/center_2016_12_01_13_37_23_473.jpg,0.2445823,False,12,True
21120, IMG/right_2016_12_01_13_37_23_574.jpg,0.03724896666666666,False,16,True
21121,IMG/center_2016_12_01_13_37_23_574.jpg,0.3012489666666667,False,22,True
21122, IMG/left_2016_12_01_13_37_24_281.jpg,0.26966666666666667,False,7,True
21123, IMG/right_2016_12_01_13_37_24_281.jpg,-0.315,False,-15,True
21125, IMG/right_2016_12_01_13_37_24_383.jpg,-0.08833333333333332,False,25,True
21127, IMG/right_2016_12_01_13_37_24_685.jpg,-0.29800000000000004,False,-12,True
21129, IMG/right_2016_12_01_13_37_25_090.jpg,-0.14808276,False,12,True
21130,IMG/center_2016_12_01_13_37_25_090.jpg,0.06491724,False,9,True
21136,IMG/center_2016_12_01_13_37_25_292.jpg,0.09325057333333334,False,14,True
21138, IMG/right_2016_12_01_13_37_25_393.jpg,-0.310651289,False,-15,True
21139,IMG/center_2016_12_01_13_37_25_393.jpg,0.038348711,False,6,True
21140, IMG/left_2016_12_01_13_37_25_495.jpg,0.44513216666666666,False,22,True
21144, IMG/right_2016_12_01_13_37_25_597.jpg,-0.30953450000000005,False,-30,True
21146, IMG/left_2016_12_01_13_37_25_697.jpg,0.4904655,False,30,True
21147, IMG/right_2016_12_01_13_37_25_697.jpg,-0.29253450000000003,False,-27,True
21150, IMG/right_2016_12_01_13_37_25_799.jpg,-0.09420116666666667,False,8,True
21153, IMG/right_2016_12_01_13_37_25_901.jpg,-0.2415345,False,-18,True
21154,IMG/center_2016_12_01_13_37_25_901.jpg,-0.04553450000000002,False,-24,True
21155, IMG/left_2016_12_01_13_37_26_001.jpg,0.3941321666666667,False,13,True
21156, IMG/right_2016_12_01_13_37_26_001.jpg,-0.003534499999999996,False,24,True
21157,IMG/center_2016_12_01_13_37_26_001.jpg,0.045132166666666654,False,-8,True
21159, IMG/right_2016_12_01_13_37_26_105.jpg,-0.08147529666666668,False,17,True
21161, IMG/left_2016_12_01_13_37_26_206.jpg,0.45219137,False,30,True
21162, IMG/right_2016_12_01_13_37_26_206.jpg,-0.33080863000000005,False,-27,True
21164, IMG/left_2016_12_01_13_37_26_307.jpg,0.34452470333333335,False,11,True
21165, IMG/right_2016_12_01_13_37_26_307.jpg,-0.22314196333333336,False,-8,True
21168, IMG/right_2016_12_01_13_37_26_409.jpg,-0.2526666666666667,False,-4,True
21169, IMG/left_2016_12_01_13_37_27_119.jpg,0.13058390666666667,False,-20,True
21170, IMG/right_2016_12_01_13_37_27_119.jpg,-0.36908276000000007,False,-27,True
21172, IMG/left_2016_12_01_13_37_27_221.jpg,0.18725057333333334,False,-10,True
21175, IMG/left_2016_12_01_13_37_27_323.jpg,0.27652470333333334,False,-1,True
21178, IMG/left_2016_12_01_13_37_27_423.jpg,0.4303657666666667,False,-11,True
21179, IMG/right_2016_12_01_13_37_27_423.jpg,-0.07496756666666667,False,-19,True
21180,IMG/center_2016_12_01_13_37_27_423.jpg,0.24003243333333335,False,-4,True
21181, IMG/left_2016_12_01_13_37_27_524.jpg,0.42469910000000005,False,-12,True
21182, IMG/right_2016_12_01_13_37_27_524.jpg,-0.057967566666666664,False,-16,True
21183,IMG/center_2016_12_01_13_37_27_524.jpg,0.25703243333333337,False,-1,True
21184, IMG/left_2016_12_01_13_37_27_625.jpg,0.3045823,False,-18,True
21187, IMG/left_2016_12_01_13_37_28_640.jpg,0.19887562366666667,False,-5,True
21189,IMG/center_2016_12_01_13_37_28_640.jpg,0.15587562366666669,False,28,True
21190, IMG/left_2016_12_01_13_37_28_740.jpg,0.021070503333333324,False,-28,True
21191, IMG/right_2016_12_01_13_37_28_740.jpg,-0.3879294966666667,False,-19,True
21194, IMG/right_2016_12_01_13_37_28_840.jpg,-0.33509052333333333,False,-8,True
21197, IMG/right_2016_12_01_13_37_28_943.jpg,-0.21609052333333334,False,13,True
21198,IMG/center_2016_12_01_13_37_28_943.jpg,-0.07675719,False,-3,True
21200, IMG/right_2016_12_01_13_37_29_043.jpg,-0.15942385666666664,False,23,True
21201,IMG/center_2016_12_01_13_37_29_043.jpg,-0.07675719,False,-3,True
21203, IMG/right_2016_12_01_13_37_29_144.jpg,-0.27459616333333337,False,1,True
21207, IMG/left_2016_12_01_13_37_29_850.jpg,0.07390947666666668,False,-17,True
21209,IMG/center_2016_12_01_13_37_29_850.jpg,-0.18442385666666666,False,-22,True
21210, IMG/left_2016_12_01_13_37_29_951.jpg,0.06441512666666667,False,-17,True
21211, IMG/right_2016_12_01_13_37_29_951.jpg,-0.43525154,False,-24,True
21214, IMG/right_2016_12_01_13_37_30_051.jpg,-0.29358487333333333,False,1,True
21217, IMG/right_2016_12_01_13_37_30_153.jpg,-0.16509052333333335,False,22,True
21219, IMG/left_2016_12_01_13_37_31_061.jpg,0.19681910333333333,False,-10,True
21220, IMG/right_2016_12_01_13_37_31_061.jpg,-0.31984756333333336,False,-20,True
21221,IMG/center_2016_12_01_13_37_31_061.jpg,0.13115243666666668,False,19,True
21222, IMG/left_2016_12_01_13_37_31_162.jpg,0.40648577,False,27,True
21223, IMG/right_2016_12_01_13_37_31_162.jpg,-0.13284756333333336,False,13,True
21224,IMG/center_2016_12_01_13_37_31_162.jpg,0.18781910333333335,False,29,True
21227,IMG/center_2016_12_01_13_37_31_264.jpg,-0.03671049333333334,False,-14,True
21228, IMG/left_2016_12_01_13_37_31_365.jpg,0.3919951066666667,False,16,True
21229, IMG/right_2016_12_01_13_37_31_365.jpg,-0.22667156,False,-12,True
21230,IMG/center_2016_12_01_13_37_31_365.jpg,0.16199510666666667,False,16,True
21231, IMG/left_2016_12_01_13_37_31_466.jpg,0.3959935,False,-12,True
21232, IMG/right_2016_12_01_13_37_31_466.jpg,-0.1546731666666667,False,-28,True
21234, IMG/left_2016_12_01_13_37_31_566.jpg,0.4356601666666667,False,-5,True
21237, IMG/left_2016_12_01_13_37_31_667.jpg,0.34675833333333334,False,-19,True
21238, IMG/right_2016_12_01_13_37_31_667.jpg,-0.005574999999999997,False,0,True
21239,IMG/center_2016_12_01_13_37_31_667.jpg,0.3660916666666667,False,25,True
21240, IMG/left_2016_12_01_13_37_32_778.jpg,0.32633333333333336,False,17,True
21241, IMG/right_2016_12_01_13_37_32_778.jpg,-0.11666666666666667,False,20,True
21242, IMG/left_2016_12_01_13_37_34_291.jpg,0.35019137,False,12,True
21243, IMG/right_2016_12_01_13_37_34_291.jpg,-0.22314196333333336,False,-8,True
21244,IMG/center_2016_12_01_13_37_34_291.jpg,-0.055475296666666674,False,-19,True
21245, IMG/left_2016_12_01_13_37_34_391.jpg,0.44513216666666666,False,22,True
21246, IMG/right_2016_12_01_13_37_34_391.jpg,-0.0885345,False,9,True
21247,IMG/center_2016_12_01_13_37_34_391.jpg,-0.04553450000000002,False,-24,True
21248, IMG/left_2016_12_01_13_37_34_494.jpg,0.2624062666666667,False,-17,True
21249, IMG/right_2016_12_01_13_37_34_494.jpg,-0.1862604,False,-15,True
21251, IMG/left_2016_12_01_13_37_34_594.jpg,0.2964062666666667,False,-11,True
21252, IMG/right_2016_12_01_13_37_34_594.jpg,-0.0842604,False,3,True
21253,IMG/center_2016_12_01_13_37_34_594.jpg,0.0777396,False,-9,True
21257, IMG/left_2016_12_01_13_37_34_795.jpg,0.3579951066666667,False,10,True
21258, IMG/right_2016_12_01_13_37_34_795.jpg,-0.32867156,False,-30,True
21261, IMG/right_2016_12_01_13_37_35_706.jpg,-0.3744577096666667,False,-25,True
21264, IMG/right_2016_12_01_13_37_35_807.jpg,-0.32345770966666665,False,-16,True
21266, IMG/left_2016_12_01_13_37_35_908.jpg,0.29520895700000005,False,12,True
21267, IMG/right_2016_12_01_13_37_35_908.jpg,-0.11945770966666666,False,20,True
21268,IMG/center_2016_12_01_13_37_35_908.jpg,-0.12179104299999999,False,-21,True
21270, IMG/right_2016_12_01_13_37_36_009.jpg,-0.23845770966666668,False,-1,True
21275, IMG/left_2016_12_01_13_37_36_211.jpg,0.2328756236666667,False,1,True
21276, IMG/right_2016_12_01_13_37_36_211.jpg,-0.402791043,False,-30,True
21277,IMG/center_2016_12_01_13_37_36_211.jpg,-0.14445770966666668,False,-25,True
21278, IMG/left_2016_12_01_13_37_36_312.jpg,0.3575422903333334,False,23,True
21279, IMG/right_2016_12_01_13_37_36_312.jpg,-0.266791043,False,-6,True
21281, IMG/left_2016_12_01_13_37_36_413.jpg,0.159208957,False,-12,True
21282, IMG/right_2016_12_01_13_37_36_413.jpg,-0.35179104299999997,False,-21,True
21283,IMG/center_2016_12_01_13_37_36_413.jpg,0.13320895700000002,False,24,True
21284, IMG/left_2016_12_01_13_37_37_423.jpg,0.10533333333333335,False,-22,True
21285, IMG/right_2016_12_01_13_37_37_423.jpg,-0.19033333333333335,False,7,True
21288, IMG/left_2016_12_01_13_37_38_334.jpg,0.22433333333333333,False,-1,True
21289, IMG/right_2016_12_01_13_37_38_334.jpg,-0.32633333333333336,False,-17,True
21290, IMG/left_2016_12_01_13_37_39_440.jpg,0.24113216666666668,False,-14,True
21291, IMG/right_2016_12_01_13_37_39_440.jpg,-0.30953450000000005,False,-30,True
21294, IMG/right_2016_12_01_13_37_39_541.jpg,0.011700666666666665,False,25,True
21295,IMG/center_2016_12_01_13_37_39_541.jpg,-0.013299333333333344,False,-20,True
21299, IMG/left_2016_12_01_13_37_39_744.jpg,0.5160138,False,21,True
21302, IMG/left_2016_12_01_13_37_39_846.jpg,0.46891563333333336,False,11,True
21303, IMG/right_2016_12_01_13_37_39_846.jpg,-0.10441770000000002,False,-9,True
21305, IMG/left_2016_12_01_13_37_39_947.jpg,0.2989156333333333,False,-19,True
21311, IMG/left_2016_12_01_13_37_40_249.jpg,0.18466666666666667,False,-8,True
21312, IMG/right_2016_12_01_13_37_40_249.jpg,-0.349,False,-21,True
21313, IMG/left_2016_12_01_13_37_40_451.jpg,0.19504793333333334,False,-4,True
21314, IMG/right_2016_12_01_13_37_40_451.jpg,-0.0722854,False,30,True
21316, IMG/left_2016_12_01_13_37_40_552.jpg,0.12490947666666669,False,-8,True
21317, IMG/right_2016_12_01_13_37_40_552.jpg,-0.40309052333333334,False,-20,True
21318,IMG/center_2016_12_01_13_37_40_552.jpg,0.025242810000000004,False,15,True
21320, IMG/right_2016_12_01_13_37_40_653.jpg,-0.3090453333333334,False,10,True
21321,IMG/center_2016_12_01_13_37_40_653.jpg,-0.2433786666666667,False,-19,True
21323, IMG/right_2016_12_01_13_37_40_753.jpg,-0.5112064000000001,False,-24,True
21325, IMG/left_2016_12_01_13_37_40_854.jpg,-0.08520639999999999,False,-30,True
21326, IMG/right_2016_12_01_13_37_40_854.jpg,-0.24487306666666664,False,23,True
21330,IMG/center_2016_12_01_13_37_40_955.jpg,-0.169712,False,-6,True
21331, IMG/left_2016_12_01_13_37_41_257.jpg,0.33319137,False,9,True
21332, IMG/right_2016_12_01_13_37_41_257.jpg,-0.2571419633333334,False,-14,True
21334, IMG/left_2016_12_01_13_37_41_357.jpg,0.38568046666666667,False,-2,True
21335, IMG/right_2016_12_01_13_37_41_357.jpg,-0.11398620000000002,False,-9,True
21336,IMG/center_2016_12_01_13_37_41_357.jpg,0.2010138,False,6,True
21337, IMG/left_2016_12_01_13_37_41_458.jpg,0.48768046666666665,False,16,True
21338, IMG/right_2016_12_01_13_37_41_458.jpg,-0.05731953333333335,False,1,True
21339,IMG/center_2016_12_01_13_37_41_458.jpg,0.07068046666666665,False,-17,True
21340, IMG/left_2016_12_01_13_37_41_560.jpg,0.36301379999999994,False,-6,True
21341, IMG/right_2016_12_01_13_37_41_560.jpg,-0.034652866666666685,False,5,True
21348,IMG/center_2016_12_01_13_37_41_866.jpg,-0.19024026,False,-18,True
21350, IMG/right_2016_12_01_13_37_41_968.jpg,-0.41885046666666664,False,-1,True
21351,IMG/center_2016_12_01_13_37_41_968.jpg,-0.29651713333333335,False,-20,True
21352, IMG/left_2016_12_01_13_37_42_071.jpg,0.10333310000000002,False,15,True
21353, IMG/right_2016_12_01_13_37_42_071.jpg,-0.5606669,False,-21,True
21354,IMG/center_2016_12_01_13_37_42_071.jpg,-0.21733356666666664,False,-1,True
21355, IMG/left_2016_12_01_13_37_42_173.jpg,0.1244602666666667,False,7,True
21356, IMG/right_2016_12_01_13_37_42_173.jpg,-0.4262064,False,-9,True
21359, IMG/right_2016_12_01_13_37_42_376.jpg,-0.07441609333333332,False,25,True
21361, IMG/left_2016_12_01_13_37_42_478.jpg,0.415034,False,15,True
21363,IMG/center_2016_12_01_13_37_42_478.jpg,0.185034,False,15,True
21364, IMG/left_2016_12_01_13_37_42_579.jpg,0.26491563333333334,False,-25,True
21365, IMG/right_2016_12_01_13_37_42_579.jpg,-0.20641770000000004,False,-27,True
21366,IMG/center_2016_12_01_13_37_42_579.jpg,0.23891563333333332,False,11,True
21367, IMG/left_2016_12_01_13_37_42_679.jpg,0.5593065333333334,False,5,True
21369,IMG/center_2016_12_01_13_37_42_679.jpg,0.2669732,False,-6,True
21370, IMG/left_2016_12_01_13_37_42_779.jpg,0.24615079999999998,False,-30,True
21372,IMG/center_2016_12_01_13_37_42_779.jpg,0.28248413333333333,False,17,True
21376, IMG/left_2016_12_01_13_37_43_183.jpg,0.10179360000000003,False,3,True
21380, IMG/right_2016_12_01_13_37_43_284.jpg,-0.2675397333333333,False,19,True
21383, IMG/right_2016_12_01_13_37_43_385.jpg,-0.3582064,False,3,True
21384,IMG/center_2016_12_01_13_37_43_385.jpg,-0.2472064,False,-18,True
21385, IMG/left_2016_12_01_13_37_43_687.jpg,0.40370066666666665,False,13,True
21386, IMG/right_2016_12_01_13_37_43_687.jpg,0.0003673333333333306,False,23,True
21388, IMG/left_2016_12_01_13_37_43_787.jpg,0.49473960000000006,False,24,True
21389, IMG/right_2016_12_01_13_37_43_787.jpg,-0.19759373333333335,False,-17,True
21390,IMG/center_2016_12_01_13_37_43_787.jpg,0.20240626666666667,False,13,True
21391, IMG/left_2016_12_01_13_37_43_890.jpg,0.466034,False,24,True
21392, IMG/right_2016_12_01_13_37_43_890.jpg,-0.1866326666666667,False,-10,True
21393,IMG/center_2016_12_01_13_37_43_890.jpg,-0.03596600000000001,False,-24,True
21394, IMG/left_2016_12_01_13_37_44_397.jpg,0.21279883333333333,False,-19,True
21395, IMG/right_2016_12_01_13_37_44_397.jpg,-0.11686783333333334,False,4,True
21397, IMG/left_2016_12_01_13_37_44_498.jpg,0.2241321666666667,False,-17,True
21398, IMG/right_2016_12_01_13_37_44_498.jpg,-0.19620116666666668,False,-10,True
21403, IMG/left_2016_12_01_13_37_44_701.jpg,0.41466177333333337,False,20,True
21404, IMG/right_2016_12_01_13_37_44_701.jpg,-0.28900489333333335,False,-23,True
21406, IMG/left_2016_12_01_13_37_44_804.jpg,0.42032844,False,21,True
21408,IMG/center_2016_12_01_13_37_44_804.jpg,0.05999510666666667,False,-2,True
21416, IMG/right_2016_12_01_13_37_45_109.jpg,-0.2526666666666667,False,-4,True
21417, IMG/left_2016_12_01_13_37_46_019.jpg,0.21300000000000002,False,-3,True
21420, IMG/right_2016_12_01_13_37_46_221.jpg,-0.17743636333333335,False,-5,True
21421,IMG/center_2016_12_01_13_37_46_221.jpg,-0.04943636333333336,False,-23,True
21422, IMG/left_2016_12_01_13_37_46_322.jpg,0.4458767,False,12,True
21423, IMG/right_2016_12_01_13_37_46_322.jpg,-0.036789966666666674,False,8,True
21424,IMG/center_2016_12_01_13_37_46_322.jpg,0.023210033333333338,False,-22,True
21425, IMG/left_2016_12_01_13_37_46_422.jpg,0.47030820000000007,False,18,True
21426, IMG/right_2016_12_01_13_37_46_422.jpg,-0.2276918,False,-24,True
21427,IMG/center_2016_12_01_13_37_46_422.jpg,0.02497486666666668,False,-20,True
21428, IMG/left_2016_12_01_13_37_46_522.jpg,0.24930820000000004,False,-21,True
21429, IMG/right_2016_12_01_13_37_46_522.jpg,-0.012358466666666651,False,14,True
21431, IMG/left_2016_12_01_13_37_46_625.jpg,0.4564655,False,24,True
21434, IMG/left_2016_12_01_13_37_47_742.jpg,0.29233333333333333,False,11,True
21435, IMG/right_2016_12_01_13_37_47_742.jpg,-0.2526666666666667,False,-4,True
21436, IMG/left_2016_12_01_13_37_48_352.jpg,0.44866177333333335,False,26,True
21437, IMG/right_2016_12_01_13_37_48_352.jpg,-0.2663382266666667,False,-19,True
21438,IMG/center_2016_12_01_13_37_48_352.jpg,0.11666177333333334,False,8,True
21439, IMG/left_2016_12_01_13_37_48_453.jpg,0.21670066666666665,False,-20,True
21442, IMG/left_2016_12_01_13_37_48_554.jpg,0.4943673333333334,False,29,True
21443, IMG/right_2016_12_01_13_37_48_554.jpg,-0.10163266666666669,False,5,True
21445, IMG/left_2016_12_01_13_37_48_656.jpg,0.3697006666666667,False,7,True
21446, IMG/right_2016_12_01_13_37_48_656.jpg,-0.010966000000000031,False,21,True
21448, IMG/left_2016_12_01_13_37_48_756.jpg,0.279034,False,-9,True
21451, IMG/left_2016_12_01_13_37_48_859.jpg,0.23370066666666667,False,-17,True
21452, IMG/right_2016_12_01_13_37_48_859.jpg,-0.29429933333333336,False,-29,True
21453,IMG/center_2016_12_01_13_37_48_859.jpg,0.15670066666666665,False,10,True
21454, IMG/left_2016_12_01_13_37_48_960.jpg,0.211034,False,-21,True
21456,IMG/center_2016_12_01_13_37_48_960.jpg,0.270034,False,30,True
21457, IMG/left_2016_12_01_13_37_49_060.jpg,0.313034,False,-3,True
21459,IMG/center_2016_12_01_13_37_49_060.jpg,0.20770066666666667,False,19,True
21460, IMG/left_2016_12_01_13_37_49_163.jpg,0.3697006666666667,False,7,True
21461, IMG/right_2016_12_01_13_37_49_163.jpg,-0.27163266666666674,False,-25,True
21463, IMG/left_2016_12_01_13_37_49_365.jpg,0.264,False,6,True
21464, IMG/right_2016_12_01_13_37_49_365.jpg,-0.33766666666666667,False,-19,True
21465, IMG/left_2016_12_01_13_37_49_670.jpg,0.25813216666666666,False,-11,True
21469, IMG/right_2016_12_01_13_37_49_773.jpg,-0.14659373333333334,False,-8,True
21470,IMG/center_2016_12_01_13_37_49_773.jpg,0.12307293333333334,False,-1,True
21471, IMG/left_2016_12_01_13_37_49_873.jpg,0.2663082,False,-18,True
21472, IMG/right_2016_12_01_13_37_49_873.jpg,-0.22202513333333335,False,-23,True
21474, IMG/left_2016_12_01_13_37_49_974.jpg,0.3608767,False,-3,True
21479,IMG/center_2016_12_01_13_37_50_076.jpg,0.24597486666666668,False,19,True
21480, IMG/left_2016_12_01_13_37_50_178.jpg,0.40509323333333336,False,20,True
21481, IMG/right_2016_12_01_13_37_50_178.jpg,-0.12290676666666667,False,8,True
21482,IMG/center_2016_12_01_13_37_50_178.jpg,-0.09124010000000002,False,-27,True
21484, IMG/right_2016_12_01_13_37_51_293.jpg,-0.25537716,False,-12,True
21485,IMG/center_2016_12_01_13_37_51_293.jpg,-0.08771049333333336,False,-23,True
21486, IMG/left_2016_12_01_13_37_51_394.jpg,0.3349561733333334,False,11,True
21489, IMG/left_2016_12_01_13_37_51_495.jpg,0.14795617333333339,False,-22,True
21491,IMG/center_2016_12_01_13_37_51_495.jpg,0.21262284,False,30,True
21493, IMG/right_2016_12_01_13_37_51_596.jpg,-0.17214196333333337,False,1,True
21494,IMG/center_2016_12_01_13_37_51_596.jpg,-0.02147529666666667,False,-13,True
21495, IMG/left_2016_12_01_13_37_51_698.jpg,0.32613216666666667,False,1,True
21496, IMG/right_2016_12_01_13_37_51_698.jpg,-0.2982011666666667,False,-28,True
21497,IMG/center_2016_12_01_13_37_51_698.jpg,0.25479883333333336,False,29,True
21498, IMG/left_2016_12_01_13_37_51_798.jpg,0.48768046666666665,False,16,True
21501, IMG/left_2016_12_01_13_37_51_899.jpg,0.4820138,False,15,True
21503,IMG/center_2016_12_01_13_37_51_899.jpg,0.03101379999999998,False,-24,True
21504, IMG/left_2016_12_01_13_37_52_001.jpg,0.31201379999999995,False,-15,True
21507, IMG/left_2016_12_01_13_37_52_104.jpg,0.5386804666666667,False,25,True
21510, IMG/left_2016_12_01_13_37_52_210.jpg,0.4083471333333333,False,2,True
21513, IMG/left_2016_12_01_13_37_52_312.jpg,0.43379883333333336,False,20,True
21514, IMG/right_2016_12_01_13_37_52_312.jpg,-0.1055345,False,6,True
21515,IMG/center_2016_12_01_13_37_52_312.jpg,0.05079883333333332,False,-7,True
21516, IMG/left_2016_12_01_13_37_52_819.jpg,0.32633333333333336,False,17,True
21519, IMG/right_2016_12_01_13_37_53_021.jpg,-0.2780438266666667,False,-16,True
21521, IMG/left_2016_12_01_13_37_53_124.jpg,0.4465247033333334,False,29,True
21524, IMG/left_2016_12_01_13_37_53_224.jpg,0.32966177333333335,False,5,True
21527, IMG/left_2016_12_01_13_37_53_325.jpg,0.45079883333333337,False,23,True
21528, IMG/right_2016_12_01_13_37_53_325.jpg,-0.2472011666666667,False,-19,True
21529,IMG/center_2016_12_01_13_37_53_325.jpg,-0.039867833333333366,False,-23,True
